design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
209,scenario_209,0.7000000000000001,0.30000000000000004,-1.1102230246251565e-16,10.65819108261893,1.0658191082618929,0.897104445523867,1.5255318471031543,61.19771356231949,52.457816959202546,2.153852328091311,102.94075718231197,28.161128169205085,112673.87729984241,1096490.734376041,-0.002447018178795529,0.7082614493949414,-0.1265592815599796,0.28714826304396723,1.558394880498472,0.9893287250544958,0.8009709262012907,0.6248753205385297,0.46472806791551735,-0.002447018178795581,0.9328213853985343,10.000000000000002,0.7000000197239017,0.9490568859988656,5.0000000000000036,74.8594277983023,1859.3987525099308,549.5669915548182,917.0317609551126,456522.86441283947,223977.37269064997,108627.70209315122,87930.71864877093,51721.48461772052,7608.714406880657,16383.530039408653,36209.23403105041,3.3227822735223507,1.6302097915814044,0.7906421147007029,0.9534871836783894,0.37645262843309896,1998.1034259220808,879.3392034126875,4001.0427360312283
210,scenario_210,0.75,0.0,0.25,10.206572818953713,1.0206572818953714,0.8650050842553569,1.450262136492285,64.66039912807491,52.45781695920258,2.640316718174101,102.94000644434857,32.23981253550042,142170.90340438415,1208512.5948135315,-0.1265507155128616,0.6945121373556064,-0.1265507155128616,0.17768652779774577,1.5735583653629712,0.9893537013657407,0.6900804613362147,0.7601431429222589,0.6053034212056062,0.05641281866675535,0.9320510617548703,10.0,0.7000001623388674,1.0594944890026732,4.999999999999999,77.00000475547004,1903.5832086737075,580.6110665811565,930.1721420963873,497434.9531431141,233715.84952521906,117424.89335181307,92897.77065298508,53756.13953571406,8290.582552385235,17095.881585641022,39141.63111727102,3.426975349072742,1.6101370640516424,0.8089745449962046,0.9809231565637911,0.37034181833459856,1522.6602508639303,984.477149920994,4409.793116750746
211,scenario_211,0.75,0.05,0.2,10.263401196762452,1.0263401196762447,0.8697329376017633,1.459733532793742,64.1913633192343,52.4578169592026,2.5389848840431437,102.76169722387016,31.451557814955294,136475.10977548364,1189944.5774778274,-0.10430633343911061,0.6965787806779787,-0.12451617715371689,0.19884132227998363,1.5716001945948528,0.9952858731828415,0.7115113749699495,0.7377220256405517,0.582002562010185,0.03295544565074851,0.9295843787637388,10.000000000000004,0.7000000573221495,1.0441792864177297,4.999999999999997,76.71561250223365,1897.015903817419,576.0895721136336,928.1263317037851,491652.0815304954,232186.85975401502,116172.05594841442,92174.33153818142,53450.31288870994,8194.201358841588,16984.038815339987,38724.01864947148,3.4137197083894923,1.6121580462019964,0.806624952589834,0.9773355825595422,0.37112501580338864,1601.5312881458447,970.0654600205032,4339.216218746067
212,scenario_212,0.75,0.1,0.15,10.351714072781931,1.0351714072781943,0.873860215007024,1.4744523454636558,63.4821958312688,52.45781695920256,2.4491826961631524,102.65452836714135,30.63899794921297,130611.76508929783,1169480.198389558,-0.08282962487753494,0.6994435059592556,-0.12329336237534796,0.2206484063560627,1.568584552338604,0.9988512752963821,0.7336030920901719,0.7130110274041849,0.5563219733379313,0.013043114854784973,0.9294504197919313,9.999999999999988,0.7000000410253492,1.0212351293407684,5.000000000000003,76.28234339621885,1887.39833472687,569.6392223648434,924.9591123620268,483047.25639219664,230171.80700970956,114347.67403884763,91142.27557837495,53026.3842320924,8050.787606536611,16836.6414386732,38115.891346282544,3.3919522211749227,1.616263754129548,0.8029480383330068,0.9717655264713092,0.37235065388899763,1681.5079719881278,948.3813989536762,4262.925481629626
213,scenario_213,0.75,0.15000000000000002,0.09999999999999998,10.438337402155968,1.043833740215596,0.8780731907515006,1.4888895670259945,62.80940993814428,52.45781695920253,2.361726471839373,102.63280028579615,29.88347144978134,125142.02294488133,1148924.92739579,-0.06238372493491086,0.7020592037670378,-0.12304544129281031,0.2409248568545863,1.565660670849053,0.9995741471223586,0.754144197313265,0.6881902760349826,0.5305273251269702,-0.00309261992872277,0.9316212675422569,10.000000000000009,0.7000001057442007,0.9997037742999197,5.000000000000004,75.8676306486936,1878.6560670853917,563.6823646713718,922.1737024140198,475043.5671810935,228356.9284460372,112649.61333558202,90189.17834741951,52639.30723555884,7917.392786351558,16703.886432626794,37549.87111186067,3.3710018049476846,1.6204653028602005,0.7993836273466315,0.9664130365006158,0.37353879088445613,1765.8902761104086,927.9218283135903,4187.6668564152715
214,scenario_214,0.75,0.2,0.04999999999999999,10.523766458942603,1.05237664589426,0.8824640090875222,1.5031277431571,62.166772046855066,52.457816959202574,2.2768696641208654,102.6920041940501,29.179319114839213,120024.66129416406,1128291.032427032,-0.042974963568840625,0.7044686320185275,-0.12372096789783243,0.25982255266487864,1.5628087147175789,0.9976044915147351,0.7732885519004489,0.66327458521519,0.5046340123069935,-0.015594514775048928,0.9360248082769006,10.000000000000002,0.7000001641318436,0.9793514626871295,5.0,75.46811407417664,1870.6574428455772,558.1338663290969,919.7235765164805,467541.8789189501,226706.9094012999,111055.99238635504,89301.41861265551,52282.75448387051,7792.364648649168,16583.190595095082,37018.664128785014,3.350750829681921,1.6247493519242915,0.7959093621519979,0.9612391360097221,0.37469687928266726,1854.7362206076916,908.485660386976,4113.346881803189
215,scenario_215,0.75,0.25,0.0,10.60601606768525,1.060601606768525,0.8867916078495848,1.5168360112808743,61.56653333100263,52.45781695920254,2.194408393371681,102.8268297425443,28.52761137920094,115261.35890510216,1107721.5567848983,-0.02461632115936223,0.7066350163024794,-0.12525935020620818,0.27731276598117566,1.560091146031177,0.9931189785566471,0.79100705308144,0.6384366815522777,0.4788215387943048,-0.02461632115936223,0.9425909971878453,9.999999999999998,0.7000000800279603,0.9605307864785457,5.0000000000000036,75.09192053591653,1863.4988843786466,553.0831169315329,917.6157674471141,460659.55530508264,225246.29484191825,109593.3923093874,88493.29870904528,51962.16793924947,7677.659255084711,16476.349344918093,36531.130769795804,3.3315756073755427,1.6290231102447612,0.7925998024846896,0.9563487912680675,0.3758000658384366,1948.2409507797856,890.4305091974543,4040.3438399731394
216,scenario_216,0.8,0.0,0.19999999999999996,10.227354895200827,1.022735489520084,0.8603121684012702,1.4537258158668043,64.48649443033533,52.45781695920253,2.568576050019013,102.8201251514584,31.788477873521817,138798.66680417696,1197122.1414120258,-0.12518284968811902,0.6949506287904981,-0.12518284968811902,0.1897992266094506,1.572835655956743,0.9933420336862601,0.7023512589713817,0.7463890254529746,0.5910096306472494,0.01805564637895464,0.943951432039603,9.999999999999988,0.7000006382326474,1.0538038302150365,5.000000000000004,76.89473289743555,1901.0770198547946,579.3994151435279,928.8776047112669,495270.05950266833,233557.5284738107,117037.96758441947,92703.9064229645,53691.25056149134,8254.500991711138,17084.300693917634,39012.655861473155,3.4191961300477365,1.6124112131936075,0.8079950688623112,0.9794283225104169,0.37066831037922954,1576.1555455664393,979.1462730637452,4366.320003003012
217,scenario_217,0.8,0.05,0.14999999999999997,10.312526679423236,1.0312526679423226,0.8644033324583036,1.4679211132372054,63.792220218259644,52.45781695920252,2.4804671223856047,102.68292447308946,30.978812139394023,132963.3231204926,1177354.5764134538,-0.10390289579659438,0.6978198335673089,-0.12361736674621976,0.21152863939741143,1.5699111393552931,0.9979065648715998,0.7243642910129625,0.7225194390995349,0.5662034685061584,-0.0033869411511814884,0.9429213823128582,10.000000000000009,0.7000004745267264,1.031234820163124,5.000000000000006,76.47218962702192,1891.4768288514033,572.9842816688233,925.6925471825801,486770.02884326957,231515.72011760247,115232.4781446664,91677.48506701176,53266.65901878962,8112.833814054493,16934.946193787586,38410.82604822214,3.3981387930960065,1.616209920756012,0.8044372722340685,0.9740150396478207,0.37185424258864375,1652.398373479087,957.8727172358197,4292.072998867848
218,scenario_218,0.8,0.1,0.09999999999999995,10.39622862508884,1.039622862508887,0.8686162097629663,1.481871437514807,63.13186304587583,52.457816959202546,2.395067815637207,102.627855874957,30.226507554605718,127527.10197002326,1157555.6362753245,-0.08357706401163284,0.7004522663708241,-0.122989024728997,0.23171862172728058,1.567069806461861,0.9997386427920353,0.7448177994571761,0.6986119668657113,0.5413579339487323,-0.021083564215596345,0.9441338908659169,9.999999999999972,0.7000002480759308,1.009994955311165,5.0000000000000036,76.06677648733083,1882.7130553537086,567.0372108137822,922.8758445399268,478840.2877144335,229664.97268205945,113546.54457368606,90725.95373020515,52877.105538976466,7980.6714619072245,16799.56744618768,37848.84819122868,3.377840315116018,1.6201051239826485,0.800981257725432,0.9688020521682575,0.373006247424856,1732.3014674798333,937.7427981438193,4219.048520231426
219,scenario_219,0.8,0.15000000000000002,0.04999999999999993,10.47797787129716,1.047797787129715,0.8728255992635772,1.49549631188286,62.50667215088353,52.45781695920262,2.3123276815715013,102.6495550297501,29.528317347451818,122462.76348824488,1137780.1707376265,-0.06423246976141128,0.7028535967890507,-0.12323661575468331,0.2504563088693728,1.5643244597210477,0.9990167333239038,0.7638000568917866,0.6747328405107124,0.5165418574831114,-0.03519375339918519,0.9475200372184267,10.000000000000009,0.70000014874201,0.9900900293030882,4.999999999999996,75.67975688125996,1874.748122022013,561.5506433444225,920.3974786775906,471469.9893116864,228000.00872237727,111979.05543530954,89848.1029351076,52521.75112333776,7857.833155194773,16677.77841580352,37326.35181176985,3.3583435075686605,1.6240744191083427,0.7976417212766195,0.96380586841678,0.37411942624112693,1815.9849144274558,918.7841527486702,4147.2990840371385
220,scenario_220,0.8,0.2,-5.551115123125783e-17,10.559555122005108,1.05595551220051,0.8772925636714133,1.509092520334183,61.90123667418621,52.457816959202596,2.2317379780863122,102.7447953929748,28.871027228807563,117676.9027068545,1117818.2666796872,-0.04583939163413095,0.7051031511602586,-0.12432332440496872,0.2680963394492201,1.5616130090637705,0.9958481804186975,0.7816703307992245,0.6506285872693808,0.49149182078198433,-0.04583939163413098,0.9530126104948029,10.000000000000007,0.7000003134453658,0.9710032527684961,4.999999999999997,75.3019693769678,1867.3478001506314,556.3579163569547,918.1898837936768,464458.55221668707,226458.38279278364,110485.22921939456,89017.26661711276,52188.85687731458,7740.975870278117,16565.01133391658,36828.40973979819,3.339278824379622,1.628148902962601,0.79434641601115,0.9589144337471598,0.37521786132961665,1904.2797309467062,900.5204898874548,4075.951360311706
221,scenario_221,0.8500000000000001,0.0,0.1499999999999999,10.277013635652546,1.0277013635652557,0.8556240087899442,1.4620022726087576,64.07799498875318,52.457816959202546,2.509637303747846,102.72253015939037,31.300340783326227,135184.13037658477,1184551.951875256,-0.12406927432454494,0.6962781398197904,-0.12406927432454494,0.20289961098152762,1.571122592986606,0.9965889227696331,0.7156226337551188,0.7312103615837167,0.5752353984736922,-0.019173573404809435,0.9567821385917457,9.99999999999999,0.7000002807123672,1.0404946264813573,5.0000000000000036,76.64652985779617,1895.3394125742152,576.1361780599034,926.4032345143116,490238.54180410557,232803.6066333445,116060.95821912393,92181.78848958456,53494.80241654325,8170.642363401759,17029.152707439087,38686.98607304131,3.403629631139972,1.6163095844270268,0.8057883718391076,0.9760655854874654,0.3714038760536309,1626.0717354402545,966.6296809623256,4318.934778134994
222,scenario_222,0.8500000000000001,0.05,0.09999999999999991,10.357602725269775,1.0357602725269772,0.8597448751327248,1.4754337875449626,63.4328312403949,52.45781695920259,2.4263157837474494,102.6383657860347,30.55416947716748,129799.8127352027,1165505.4270352996,-0.1038848370376815,0.6989067295712124,-0.12310894459170185,0.22292499138066438,1.5683721256649334,0.9993889884212293,0.7359093918314933,0.7082114403997916,0.5513340639674743,-0.03836294693716598,0.9570972537895986,10.000000000000002,0.7000001896660569,1.0196477116282914,4.999999999999998,76.25192877592765,1886.6091388204643,570.2379327633909,923.5712060570734,482423.2001866732,230935.30932800804,114396.75480509103,91238.06924214255,53105.81764044553,8040.386669777887,16892.49021936355,38132.25160169701,3.3840133913844364,1.619922464357208,0.8024492811323214,0.9710077911849648,0.3725169062892261,1701.8251329548539,946.9220782585662,4248.186579975591
223,scenario_223,0.8500000000000001,0.1,0.049999999999999906,10.43799951808441,1.0437999518084426,0.8638585204618419,1.488833253014068,62.808636585217656,52.457816959202546,2.347264164655518,102.62731863161609,29.86386564738781,124805.99091494565,1146614.9873079024,-0.08462142916769223,0.7013554319997742,-0.1229828946916253,0.2414510277857387,1.5656572738674337,0.9997565163478579,0.7546772359958944,0.68540099397606,0.527628599443737,-0.054008927737120835,0.9595308121940717,9.999999999999984,0.7000003594984574,0.9996795187516327,5.0000000000000036,75.86702573617413,1878.4888682430008,564.6804540396392,921.0084142033618,474998.1166343194,229219.69763576885,112816.25892276483,90348.8726463423,52743.453005420684,7916.635277238657,16766.996401134944,37605.41964092161,3.364721503896613,1.623712639571393,0.7991511525904197,0.9660526234109569,0.3736162824698601,1779.5981465530651,927.950729367218,4179.1639564874085
224,scenario_224,0.8500000000000001,0.15000000000000002,-1.1102230246251565e-16,10.513207811263104,1.0513207811263092,0.8680308325808441,1.5013679685438508,62.241431137646885,52.45781695920256,2.267795246546668,102.68435677705244,29.21713374754056,120102.0711183768,1127588.912702637,-0.06626749783177671,0.7035162214534838,-0.12363370957665125,0.2588077020558457,1.5631430670462363,0.99785891353209,0.7722604551363044,0.6624267667108316,0.5037529277764982,-0.06626749783177677,0.9640191447727221,10.00000000000001,0.7000004511229473,0.9817055789834979,5.000000000000003,75.51455642655456,1871.3931851568361,559.7336469849922,918.8595381718443,468366.07292697823,227719.4923265889,111401.06736273429,89557.38351759876,52423.69439668732,7806.101215449637,16657.25916092641,37133.68912091143,3.347063914773279,1.627341815545311,0.796100559348516,0.9615043355701405,0.37463314688382787,1863.154839020049,910.7956645256504,4110.67259903572
225,scenario_225,0.9,0.0,0.09999999999999998,10.321991900337634,1.032199190033765,0.8513768883030741,1.4694986500562721,63.714889292152776,52.457816959202596,2.4556080224181125,102.66140375918891,30.867503131836546,131967.96890438144,1172846.7780372035,-0.1233718117612932,0.6974162066997786,-0.1233718117612932,0.21451589607666335,1.5695814506234536,0.9986225377873142,0.7273905383229328,0.7170762151812842,0.5605466677100721,-0.054979963814156686,0.9704679055267112,9.999999999999984,0.7000001290934849,1.0287356376559478,4.999999999999997,76.4248224222594,1890.3581730149479,573.3015138608631,924.2566591540849,485816.17087603227,232171.6172802506,115205.5606915303,91728.24221773812,53326.38865389468,8096.936181267204,16982.92385661092,38401.85356384343,3.3896032655091632,1.619891883534061,0.8038043361559305,0.973053156830425,0.37206522128135644,1674.0893726399158,955.5345431102046,4275.304301120181
226,scenario_226,0.9,0.05,0.049999999999999975,10.398733008526179,1.0398733008526186,0.8554894144483656,1.4822888347543635,63.11035884402241,52.4578169592026,2.3776655995491973,102.62162277539235,30.180578457008536,127005.89473517556,1154605.280275761,-0.10418794883081792,0.6998473012254911,-0.12291790400889831,0.23295124437462877,1.5669762801915184,0.9999460118639847,0.7460665106900118,0.6950493744417046,0.5376555553652091,-0.0720957736210166,0.972007204934172,9.999999999999993,0.7000002072572943,1.009306957424482,4.999999999999997,76.05343451463168,1882.3371289247427,567.8277822567908,921.7093466679519,478562.08176176593,230446.0640512038,113657.44645238429,90852.44516108654,52966.629676958444,7976.034696029432,16856.702833375093,37885.8154841281,3.371177647277174,1.6233518066714694,0.8006473089475186,0.9682903893339918,0.37311756368416044,1748.4207989847318,937.121182330999,4208.199485509936
