tag,success,elapsed_s,gwp_eps,profit_eps,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,Annual_Profit,Utility_Norm,MTOM,AR,SPL_hover,pareto_flag
epsilon_run,1,28.401213884353638,36.11425868925206,1325765.9685966196,10.333141126118923,1.0333141125646668,1.1226417834513254,1.471356854398853,66.41143847899272,52.45781696178799,3.3870179747993734,106.24492238185123,37.09952323933909,1301851.531260279,0.0,1954.097547404776,10.00000000045703,77.06974985699712,1
epsilon_run,1,2.5619120597839355,36.11425868925206,1242784.4644085467,10.20710573211776,1.0207105732117754,0.8810156532701235,1.4503509553529597,64.6601520195841,52.45781695920257,2.9335562752613327,103.56371546916733,33.77319634610614,1242784.434085673,0.0,1903.767120408266,10.000000000000007,77.00000125705186,1
epsilon_run,1,2.9457809925079346,36.11425868925206,1159802.9602204743,10.370434268908891,1.037043426890889,0.8463906096893937,1.4775723781514816,63.33089366971815,52.457816959202574,2.3962472997343447,102.62557102270438,30.410088426411527,1159802.308064333,0.0,1885.213357568315,10.0,76.18924780887596,1
epsilon_run,1,1.667992115020752,36.11425868925206,1076821.4560324016,10.398506730044826,1.0398506730044823,0.8460411367069839,1.4822511216741372,63.1116798018345,52.45781695920259,2.361338217151994,102.61985801861618,30.137529338795808,1152045.1220128331,0.0,1882.3334585971884,10.000000000000002,76.05422617453156,0
epsilon_run,1,0.8960788249969482,36.11425868925206,993839.951844329,10.398506730044835,1.0398506730044825,0.846041136706984,1.4822511216741372,63.1116798018345,52.45781695920259,2.361338217151994,102.61985801861618,30.1375293387958,1152045.1220128331,0.0,1882.3334585971884,10.000000000000009,76.05422617453156,0
epsilon_run,1,0.9765787124633789,36.11425868925206,910858.4476562564,10.39850673004484,1.0398506730044825,0.8460411367069842,1.4822511216741372,63.1116798018345,52.45781695920259,2.3613382171519945,102.61985801861618,30.137529338795794,1152045.1220128334,0.0,1882.333458597188,10.000000000000014,76.05422617453156,0
epsilon_run,1,1.028275966644287,36.11425868925206,827876.9434681837,10.398506730044852,1.0398506730044825,0.8460411367069842,1.4822511216741372,63.1116798018345,52.45781695920259,2.3613382171519945,102.61985801861616,30.13752933879578,1152045.1220128334,0.0,1882.3334585971877,10.000000000000027,76.05422617453156,0
epsilon_run,1,1.0022201538085938,36.11425868925206,744895.4392801111,10.398506730044854,1.0398506730044819,0.846041136706984,1.4822511216741372,63.1116798018345,52.45781695920259,2.3613382171519945,102.61985801861618,30.137529338795787,1152045.1220128334,0.0,1882.3334585971884,10.000000000000034,76.05422617453156,0
epsilon_run,1,1.018963098526001,36.11425868925206,661913.9350920386,10.398506730044854,1.0398506730044819,0.8460411367069839,1.4822511216741372,63.1116798018345,52.45781695920259,2.3613382171519945,102.61985801861617,30.13752933879578,1152045.1220128334,0.0,1882.3334585971882,10.000000000000034,76.05422617453156,0
epsilon_run,1,0.9800429344177246,36.11425868925206,578932.430903966,10.398506730044854,1.039850673004482,0.8460411367069844,1.4822511216741372,63.1116798018345,52.45781695920259,2.3613382171519945,102.61985801861616,30.137529338795765,1152045.1220128334,0.0,1882.3334585971875,10.000000000000032,76.05422617453156,1
